Customer_ID,Gender,Age,Vintage,Is_Active,City_Category,Customer_Category,Product_Holding_B1,Product_Holding_B2
CC227630,Male,29,18,0,C2,S2,"['P8', 'P10', 'P16', 'P21']","['P1', 'P4', 'P7']"
CC370958,Male,57,16,0,C1,S2,['P16'],['P12']
CC202193,Female,25,19,1,C2,S1,"['P3', 'P13']",['P1']
CC223385,Female,44,36,1,C2,S3,"['P13', 'P21']",['P8']
CC343579,Female,58,17,0,C2,S3,['P2'],['P00']
CC381497,Male,56,12,0,C2,S2,['P00'],['P4']
CC378619,Male,41,13,0,C2,S3,"['P12', 'P16']",['P4']
CC251678,Male,48,15,0,C2,S1,['P16'],['P8']
CC355833,Female,31,19,0,C2,S3,"['P13', 'P21']",['P4']
CC201284,Male,46,35,0,C1,S3,"['P8', 'P12', 'P13', 'P17']","['P3', 'P6', 'P7']"
CC374260,Male,54,24,1,C1,S3,"['P13', 'P21']",['P12']
CC391890,Female,41,39,0,C2,S3,['P13'],['P00']
CC284843,Male,49,12,0,C2,S3,"['P12', 'P13']",['P7']
CC249356,Male,30,16,0,C2,S2,"['P8', 'P13']",['P7']
CC374553,Male,38,15,0,C1,S1,"['P12', 'P16']",['P10']
CC266433,Female,29,24,1,C2,S2,"['P10', 'P12', 'P13']","['P4', 'P8']"
CC238610,Female,30,16,0,C2,S2,"['P15', 'P16']",['P8']
CC376839,Male,37,14,0,C1,S1,"['P16', 'P21']",['P12']
CC394167,Female,47,35,0,C2,S2,['P13'],['P00']
CC386689,Female,46,12,0,C2,S3,"['P17', 'P19']",['P16']
CC212016,Male,45,22,1,C1,S3,"['P8', 'P17']","['P6', 'P7']"
CC384490,Male,49,12,0,C2,S1,['P17'],['P13']
CC388541,Male,28,11,0,C2,S3,['P17'],['P16']
CC395169,Male,33,56,0,C2,S3,['P13'],['P00']
CC366155,Male,59,54,0,C2,S3,"['P13', 'P21']","['P10', 'P12']"
CC388088,Male,31,12,1,C2,S3,"['P13', 'P20', 'P21']","['P4', 'P5', 'P12']"
CC388904,Male,56,11,0,C2,S1,['P16'],['P00']
CC393279,Male,54,11,1,C1,S3,['P13'],['P00']
CC247560,Male,25,16,1,C1,S2,"['P12', 'P13', 'P21']","['P6', 'P7', 'P8']"
CC293933,Male,50,12,0,C2,S2,['P13'],['P8']
CC282899,Male,45,13,0,C2,S3,['P11'],['P8']
CC344016,Male,44,17,0,C1,S3,['P2'],['P00']
CC316155,Male,40,13,0,C2,S3,['P13'],['P9']
CC343682,Male,48,16,0,C1,S2,['P11'],['P00']
CC376856,Male,50,14,0,C1,S3,"['P12', 'P16', 'P21']","['P4', 'P10']"
CC245982,Male,37,30,0,C1,S3,"['P13', 'P21']","['P8', 'P12']"
CC222930,Male,26,47,0,C1,S3,"['P8', 'P13']",['P7']
CC265293,Male,28,14,0,C2,S1,['P16'],['P8']
CC241964,Male,28,29,1,C2,S2,"['P10', 'P13']","['P7', 'P8']"
CC393255,Male,56,10,0,C1,S3,['P13'],['P00']
CC390238,Male,42,56,1,C2,S1,"['P13', 'P20']",['P1']
CC242620,Male,34,23,0,C2,S1,['P13'],['P6']
CC326823,Female,46,13,0,C1,S3,['P00'],['P00']
CC291759,Female,48,12,0,C1,S2,"['P10', 'P13']","['P4', 'P8']"
CC375927,Male,47,14,0,C2,S2,"['P12', 'P16']",['P4']
CC213076,Male,42,50,0,C2,S1,['P13'],['P8']
CC235293,Female,37,17,0,C2,S2,['P13'],['P6']
CC262715,Male,51,15,0,C2,S1,"['P10', 'P11']",['P8']
CC387012,Female,34,11,0,C1,S1,['P17'],['P16']
CC377665,Male,27,14,0,C1,S1,['P13'],['P12']
CC377197,Female,54,22,0,C1,S3,"['P13', 'P17']",['P12']
CC364746,Female,40,17,0,C2,S1,"['P16', 'P19']","['P10', 'P12']"
CC205082,Male,55,31,0,C1,S3,['P13'],['P3']
CC392380,Female,52,46,1,C1,S2,['P13'],['P00']
CC264895,Male,40,18,0,C1,S2,"['P12', 'P13', 'P17', 'P19', 'P21']","['P7', 'P8', 'P9', 'P10']"
CC358641,Male,54,21,0,C2,S3,['P21'],['P16']
CC392953,Male,38,10,1,C2,S3,['P13'],['P00']
CC218846,Male,31,19,0,C2,S1,['P13'],['P6']
CC233769,Male,59,17,1,C2,S2,"['P8', 'P13']",['P6']
CC226577,Male,35,25,0,C1,S2,"['P16', 'P17']","['P8', 'P12']"
CC208719,Male,38,15,0,C1,S3,"['P9', 'P12', 'P16', 'P21']","['P3', 'P7', 'P8']"
CC272712,Female,48,14,0,C2,S3,"['P13', 'P17']","['P8', 'P12']"
CC294312,Male,27,16,0,C1,S1,['P13'],['P8']
CC304921,Male,44,10,0,C1,S3,['P13'],['P6']
CC394415,Female,41,49,0,C1,S1,['P13'],['P00']
CC207576,Male,28,15,0,C1,S2,"['P12', 'P13', 'P17', 'P21']","['P3', 'P6', 'P8']"
CC281989,Male,29,13,0,C1,S3,"['P16', 'P17']","['P8', 'P12']"
CC323051,Male,51,14,0,C1,S2,['P11'],['P00']
CC274619,Male,48,16,0,C1,S2,"['P16', 'P20', 'P21']","['P8', 'P10', 'P12']"
CC326883,Female,35,13,0,C2,S3,['P11'],['P00']
CC333804,Male,44,11,0,C2,S1,['P11'],['P00']
CC384167,Male,50,12,0,C2,S2,['P17'],['P16']
CC254057,Male,30,19,0,C2,S2,"['P10', 'P13']",['P8']
CC376305,Male,53,29,0,C2,S1,['P13'],['P12']
CC394793,Male,40,34,0,C2,S1,['P13'],['P00']
CC294562,Male,28,12,0,C2,S2,['P13'],['P6']
CC381007,Male,25,12,0,C2,S3,"['P16', 'P21']",['P5']
CC389712,Female,32,11,0,C2,S3,['P20'],['P16']
CC387792,Male,29,11,1,C2,S2,"['P13', 'P21']","['P1', 'P10']"
CC243399,Female,48,17,1,C2,S3,"['P17', 'P20', 'P21']","['P8', 'P13', 'P15']"
CC345515,Female,44,16,0,C2,S3,['P00'],['P12']
CC380652,Female,47,12,1,C2,S3,"['P16', 'P20']","['P1', 'P12']"
CC289661,Male,27,13,0,C1,S3,"['P13', 'P17', 'P20', 'P21']","['P1', 'P5', 'P8']"
CC286185,Male,36,12,1,C2,S1,['P13'],['P6']
CC222964,Male,49,19,0,C1,S2,"['P8', 'P16']",['P6']
CC373910,Female,38,15,0,C1,S3,"['P12', 'P16']",['P10']
CC265180,Male,37,16,0,C2,S3,"['P16', 'P17', 'P19']","['P8', 'P12']"
CC212531,Male,38,22,0,C1,S2,"['P10', 'P12', 'P17']","['P6', 'P8', 'P9']"
CC213065,Male,28,25,0,C2,S3,"['P12', 'P13']","['P8', 'P10']"
CC379165,Male,28,14,0,C2,S2,"['P13', 'P19']",['P12']
CC204113,Male,32,41,0,C1,S3,"['P12', 'P13', 'P21']","['P3', 'P7', 'P8']"
CC397088,Female,36,13,0,C1,S2,['P13'],['P00']
CC393100,Male,48,27,0,C2,S2,['P16'],['P00']
CC201181,Male,47,20,1,C1,S3,"['P12', 'P13', 'P15', 'P17']","['P3', 'P6', 'P8']"
CC395077,Male,36,47,0,C2,S1,['P13'],['P00']
CC372908,Male,59,15,0,C2,S3,['P16'],['P12']
CC377151,Male,27,13,0,C1,S1,"['P17', 'P20']","['P12', 'P16']"
CC397242,Female,53,25,1,C1,S3,['P13'],['P00']
CC264657,Male,33,14,0,C2,S2,['P13'],['P8']
CC396032,Male,58,14,1,C2,S3,['P16'],['P1']
CC395617,Female,34,18,1,C1,S3,['P16'],['P00']
CC384819,Male,30,12,0,C1,S1,['P17'],['P16']
CC383508,Female,27,11,0,C2,S3,"['P17', 'P19']",['P16']
CC258806,Female,52,15,0,C1,S2,"['P8', 'P12', 'P16']","['P4', 'P6', 'P7']"
CC376763,Male,28,13,0,C2,S3,['P13'],['P12']
CC372369,Female,28,23,0,C1,S3,['P16'],['P12']
CC264635,Male,51,14,0,C1,S3,['P16'],['P8']
CC257290,Female,33,15,0,C1,S2,['P13'],['P8']
CC235911,Male,25,18,0,C1,S3,"['P12', 'P13', 'P17', 'P20']","['P6', 'P7', 'P8']"
CC367532,Female,35,16,0,C1,S3,['P13'],['P12']
CC264093,Male,35,15,1,C1,S2,['P11'],['P6']
CC236066,Female,26,16,0,C2,S2,['P16'],['P8']
CC262452,Male,28,15,1,C2,S2,"['P12', 'P17']","['P8', 'P11']"
CC221652,Female,39,18,0,C1,S3,"['P12', 'P13', 'P19']","['P6', 'P8', 'P9']"
CC382223,Female,46,12,0,C1,S2,['P20'],['P16']
CC383710,Male,28,12,0,C1,S3,['P17'],['P16']
CC240514,Male,30,39,1,C2,S2,"['P10', 'P13']",['P8']
CC276962,Male,42,13,0,C1,S3,"['P12', 'P13', 'P17']","['P8', 'P10']"
CC390333,Male,47,17,0,C2,S1,['P13'],['P1']
CC269736,Male,48,14,0,C2,S2,['P16'],['P6']
CC255675,Female,25,15,0,C2,S2,['P16'],['P8']
CC290485,Male,51,11,0,C1,S2,"['P13', 'P17', 'P20']","['P8', 'P10']"
CC281734,Male,39,13,0,C1,S3,['P13'],['P6']
CC385043,Male,51,12,0,C2,S1,['P00'],['P16']
CC369673,Male,27,15,0,C2,S3,['P16'],['P12']
CC387341,Female,29,12,0,C2,S3,['P17'],['P16']
CC241234,Male,40,34,0,C2,S1,"['P13', 'P20']","['P8', 'P12']"
CC298517,Male,30,11,1,C2,S1,"['P8', 'P16']",['P1']
CC359520,Male,25,23,1,C1,S3,"['P13', 'P20']","['P1', 'P12']"
CC306929,Male,49,11,1,C2,S3,"['P8', 'P10', 'P16']","['P1', 'P4']"
CC265618,Male,27,19,0,C2,S1,"['P12', 'P17']","['P8', 'P9']"
CC397047,Male,25,16,0,C2,S3,['P13'],['P00']
CC272676,Male,42,28,1,C2,S2,['P13'],['P8']
CC392058,Male,43,31,1,C2,S2,['P13'],['P00']
CC249485,Male,42,34,1,C1,S3,"['P10', 'P12', 'P13', 'P21']","['P4', 'P6', 'P7', 'P8']"
CC355854,Male,52,19,0,C2,S2,['P00'],['P13']
CC206724,Female,51,15,0,C1,S3,"['P8', 'P12', 'P13']","['P3', 'P4']"
CC396110,Male,27,33,1,C2,S1,['P13'],['P1']
CC385230,Male,30,12,0,C1,S3,"['P17', 'P19']",['P16']
CC397405,Male,33,26,0,C1,S3,['P16'],['P00']
CC394014,Male,25,10,1,C1,S3,['P13'],['P1']
CC385665,Female,33,11,0,C1,S3,['P17'],['P16']
CC314167,Male,45,31,0,C2,S3,['P13'],['P9']
CC365726,Female,50,26,0,C2,S1,['P16'],['P12']
CC395198,Male,38,27,0,C2,S3,['P13'],['P00']
CC204173,Male,26,26,0,C2,S3,"['P13', 'P21']",['P3']
CC200871,Male,43,21,0,C2,S3,"['P8', 'P13']",['P3']
CC357911,Male,31,26,0,C1,S3,"['P13', 'P20']",['P1']
CC379403,Male,59,13,0,C1,S2,"['P12', 'P16']",['P10']
CC380721,Male,28,12,0,C2,S3,['P16'],['P4']
CC356058,Male,37,40,1,C2,S2,"['P13', 'P20']","['P1', 'P12']"
CC359354,Male,28,51,1,C2,S1,"['P13', 'P20']",['P12']
CC281464,Male,41,15,1,C1,S3,"['P8', 'P13']",['P6']
CC373162,Male,33,15,0,C2,S1,"['P12', 'P16']",['P4']
CC326543,Male,27,13,0,C2,S3,['P11'],['P00']
CC304339,Female,54,10,1,C1,S2,"['P8', 'P16']",['P6']
CC239615,Female,37,17,0,C1,S1,['P13'],['P8']
CC393394,Male,33,53,0,C1,S3,['P13'],['P00']
CC234135,Female,26,18,0,C2,S3,"['P13', 'P21']","['P8', 'P12']"
CC394846,Male,44,31,1,C2,S3,['P13'],['P00']
CC304848,Male,50,45,1,C1,S1,"['P10', 'P13']",['P8']
CC383635,Female,26,12,0,C2,S1,['P17'],['P16']
CC285630,Male,44,30,1,C1,S2,"['P13', 'P17', 'P20']","['P4', 'P8', 'P10']"
CC286637,Male,26,13,0,C2,S3,['P16'],['P6']
CC363954,Male,28,17,0,C1,S1,"['P5', 'P16']",['P4']
CC210703,Male,46,15,1,C2,S3,"['P8', 'P12', 'P13', 'P17']","['P3', 'P6', 'P7']"
CC395272,Male,55,29,1,C1,S1,['P13'],['P00']
CC375424,Male,44,15,1,C2,S3,"['P13', 'P17']",['P12']
CC284427,Male,25,12,0,C1,S1,"['P16', 'P20']",['P8']
CC343727,Female,55,17,0,C2,S3,['P11'],['P00']
CC372477,Female,31,15,0,C2,S1,"['P12', 'P13']",['P4']
CC394298,Male,33,12,0,C2,S2,['P13'],['P00']
CC277870,Male,45,13,0,C1,S3,"['P13', 'P19']","['P8', 'P12']"
CC338384,Male,31,14,1,C2,S3,['P11'],['P00']
CC395796,Male,32,21,1,C2,S2,['P13'],['P00']
CC204580,Female,45,32,0,C2,S3,['P13'],['P3']
CC199195,Male,40,28,1,C2,S2,"['P12', 'P13']",['P3']
CC393967,Male,51,10,0,C2,S3,['P13'],['P00']
CC372911,Female,39,15,0,C2,S2,"['P16', 'P21']","['P4', 'P12']"
CC253933,Male,28,15,0,C1,S2,"['P8', 'P13']",['P6']
CC393387,Female,40,17,1,C2,S2,['P13'],['P00']
CC228020,Female,34,17,0,C2,S1,"['P7', 'P13']",['P6']
CC347390,Female,30,16,0,C1,S1,['P11'],['P00']
CC350367,Male,33,15,0,C1,S1,"['P11', 'P12']",['P10']
CC386620,Female,49,11,1,C2,S3,['P00'],['P16']
CC278811,Female,48,13,0,C2,S3,['P16'],['P8']
CC362468,Female,45,17,0,C1,S1,['P16'],['P10']
CC252897,Male,35,15,0,C1,S2,['P16'],['P6']
CC393342,Male,41,42,1,C2,S3,['P13'],['P00']
CC395889,Female,50,19,1,C2,S2,['P13'],['P1']
CC391765,Male,28,10,0,C2,S3,['P21'],['P16']
CC385543,Male,35,12,0,C2,S2,['P17'],['P16']
CC213953,Male,33,44,1,C2,S1,"['P13', 'P17']","['P8', 'P12']"
CC211508,Male,55,11,1,C2,S3,['P13'],['P3']
CC395828,Male,57,17,1,C1,S3,['P13'],['P00']
CC301285,Male,51,10,1,C2,S1,['P13'],['P8']
CC201720,Male,42,55,0,C1,S2,"['P12', 'P13']",['P3']
CC264983,Male,27,15,1,C1,S3,"['P9', 'P12', 'P17', 'P19']","['P2', 'P7', 'P8']"
CC272739,Female,49,15,1,C2,S3,"['P12', 'P13', 'P21']","['P7', 'P8']"
CC392511,Female,32,34,0,C1,S2,['P13'],['P00']
CC247333,Male,26,16,1,C1,S2,"['P12', 'P16', 'P17', 'P19', 'P21']","['P4', 'P7', 'P8', 'P10']"
CC311982,Male,44,15,0,C1,S1,['P13'],['P9']
CC279064,Male,28,13,0,C1,S2,"['P12', 'P16', 'P19', 'P21']","['P8', 'P9', 'P10']"
CC374281,Female,56,15,1,C2,S3,"['P16', 'P17']",['P12']
CC232396,Female,50,26,0,C1,S2,['P13'],['P8']
CC386248,Female,29,12,1,C2,S2,['P17'],['P16']
CC255406,Male,55,15,0,C2,S2,['P16'],['P6']
CC393048,Female,31,13,1,C1,S3,['P13'],['P00']
CC370083,Male,30,36,0,C2,S2,"['P12', 'P13']",['P4']
CC355883,Male,30,36,1,C1,S3,"['P13', 'P17', 'P20']","['P1', 'P12']"
CC286506,Female,45,13,0,C2,S1,['P16'],['P6']
CC377918,Female,43,13,0,C1,S2,"['P16', 'P17']",['P12']
CC319887,Male,50,15,0,C1,S3,['P12'],['P4']
CC330118,Male,43,12,0,C2,S3,['P11'],['P00']
CC309107,Male,51,10,0,C2,S2,['P16'],['P8']
CC397380,Female,40,27,0,C2,S2,['P16'],['P00']
CC396057,Female,58,22,1,C1,S1,['P13'],['P00']
CC202968,Female,44,18,0,C2,S1,['P13'],['P3']
CC312295,Male,34,17,0,C2,S3,"['P11', 'P12']","['P4', 'P9']"
CC256257,Male,43,24,1,C2,S3,['P13'],['P8']
CC290685,Male,41,12,0,C1,S3,"['P16', 'P20']",['P6']
CC320309,Male,52,14,0,C2,S2,['P2'],['P00']
CC285845,Female,48,12,0,C2,S3,"['P10', 'P11']",['P8']
CC376093,Female,35,14,0,C1,S3,"['P16', 'P17']",['P12']
CC244272,Male,41,16,0,C1,S2,['P16'],['P8']
CC295492,Male,50,12,0,C2,S1,"['P13', 'P21']","['P6', 'P8']"
CC334799,Male,39,10,0,C1,S2,['P11'],['P00']
CC353807,Female,45,14,0,C2,S2,['P11'],['P00']
CC376592,Male,26,18,1,C1,S1,"['P12', 'P13']","['P1', 'P5']"
CC222115,Male,40,18,0,C2,S3,"['P7', 'P8', 'P13', 'P21']","['P4', 'P5', 'P6']"
CC382362,Male,36,12,0,C2,S2,['P19'],['P16']
CC233243,Male,48,16,0,C2,S3,"['P16', 'P20']","['P8', 'P12']"
CC393755,Male,48,30,0,C1,S1,['P13'],['P00']
CC311251,Female,28,33,0,C1,S2,"['P13', 'P21']","['P9', 'P12']"
CC394069,Male,32,9,0,C1,S3,['P13'],['P00']
CC278638,Female,57,37,0,C1,S2,['P13'],['P8']
CC209854,Male,29,48,0,C1,S1,"['P12', 'P13']",['P3']
CC375179,Female,36,15,0,C1,S2,"['P12', 'P16']",['P10']
CC219247,Male,29,18,0,C1,S2,['P13'],['P8']
CC292272,Male,39,15,0,C2,S2,['P13'],['P8']
CC392756,Male,49,20,1,C1,S3,['P13'],['P00']
CC392038,Male,44,24,0,C2,S2,['P00'],['P00']
CC265317,Male,30,14,0,C1,S3,['P16'],['P8']
CC312125,Male,27,24,0,C1,S3,"['P12', 'P16']",['P9']
CC243510,Male,29,17,0,C2,S1,"['P13', 'P17']","['P8', 'P12']"
CC393673,Male,36,11,0,C1,S3,['P00'],['P1']
CC251505,Male,31,16,1,C2,S2,['P13'],['P6']
CC379825,Male,25,12,0,C1,S2,"['P12', 'P16', 'P20']","['P4', 'P10']"
CC253985,Male,29,18,1,C1,S3,"['P12', 'P13', 'P17', 'P19', 'P20', 'P21']","['P4', 'P6', 'P7', 'P8', 'P10']"
CC394060,Female,36,37,0,C2,S2,['P13'],['P00']
CC367459,Male,36,32,0,C2,S1,['P13'],['P12']
CC255477,Male,44,15,0,C2,S2,"['P8', 'P12', 'P16']","['P4', 'P5']"
CC379944,Female,35,13,0,C1,S3,"['P16', 'P19']",['P12']
CC367282,Male,58,16,1,C1,S3,"['P12', 'P16']",['P5']
CC306878,Male,24,16,0,C2,S3,"['P19', 'P20']","['P8', 'P16']"
CC385414,Male,27,46,0,C1,S2,['P13'],['P00']
CC394027,Male,57,28,1,C1,S3,['P13'],['P00']
CC217969,Male,29,18,0,C1,S3,"['P12', 'P17', 'P21']","['P2', 'P8']"
CC298858,Male,56,11,1,C1,S1,['P13'],['P8']
CC324220,Male,32,14,1,C1,S3,"['P12', 'P17', 'P21']","['P2', 'P4']"
CC272869,Male,45,13,0,C1,S3,"['P12', 'P16', 'P19']","['P6', 'P8', 'P9']"
CC357805,Male,26,27,0,C1,S3,"['P13', 'P21']","['P5', 'P12']"
CC251574,Female,47,32,0,C1,S2,"['P12', 'P13']","['P8', 'P9']"
CC238860,Female,32,17,0,C1,S3,['P16'],['P8']
CC229148,Female,52,30,1,C2,S1,"['P13', 'P21']",['P8']
CC208344,Male,28,14,1,C2,S3,"['P13', 'P19', 'P21']","['P3', 'P4', 'P5']"
CC372981,Male,27,18,0,C1,S2,['P13'],['P12']
CC370401,Male,28,18,0,C1,S3,"['P13', 'P17']",['P12']
CC371097,Male,43,40,0,C1,S3,"['P13', 'P21']","['P10', 'P12']"
CC385263,Male,30,11,0,C1,S1,['P17'],['P16']
CC295886,Female,43,12,0,C2,S3,"['P9', 'P13', 'P19']","['P6', 'P8']"
CC392387,Male,27,22,1,C2,S3,['P13'],['P1']
CC377130,Male,33,38,0,C2,S1,['P00'],['P12']
CC273725,Male,35,14,0,C1,S3,['P00'],['P8']
CC382266,Male,31,12,0,C2,S3,['P19'],['P16']
CC254173,Male,34,15,1,C1,S2,"['P8', 'P16', 'P19']","['P1', 'P6', 'P7']"
CC397112,Male,45,13,1,C2,S3,['P13'],['P00']
CC375736,Male,54,13,0,C2,S2,"['P16', 'P17']",['P12']
CC311761,Female,28,15,0,C2,S2,"['P12', 'P13']","['P4', 'P9']"
CC387961,Male,31,12,0,C2,S3,"['P13', 'P20']",['P12']
CC289054,Male,44,12,0,C1,S3,['P13'],['P8']
CC369615,Male,25,16,0,C1,S3,"['P16', 'P21']",['P12']
CC395994,Male,27,11,1,C1,S2,['P16'],['P00']
CC343462,Male,41,18,0,C2,S2,['P20'],['P00']
CC224017,Male,39,17,0,C2,S2,"['P12', 'P13', 'P20', 'P21']","['P4', 'P6', 'P7', 'P8']"
CC275238,Female,39,14,1,C1,S3,['P16'],['P8']
CC311231,Male,47,15,0,C2,S3,['P13'],['P9']
CC208068,Male,38,14,0,C1,S1,['P13'],['P3']
CC378460,Male,40,13,0,C1,S3,"['P13', 'P21']","['P10', 'P12']"
CC332592,Male,25,10,0,C2,S2,['P11'],['P00']
CC393513,Female,52,31,0,C2,S3,['P13'],['P00']
CC244151,Male,35,29,0,C1,S2,['P13'],['P8']
CC315381,Male,37,12,0,C1,S2,"['P13', 'P19', 'P21']","['P4', 'P9', 'P12']"
CC268177,Male,35,15,0,C2,S3,"['P12', 'P16']","['P5', 'P8']"
CC301847,Male,43,10,0,C1,S3,['P16'],['P8']
CC376442,Male,43,57,1,C2,S3,['P13'],['P12']
CC367986,Male,29,27,0,C2,S1,"['P12', 'P16']",['P10']
CC254888,Male,47,15,0,C2,S3,['P16'],['P6']
CC375692,Male,43,40,0,C1,S1,"['P13', 'P17']","['P10', 'P12']"
CC376540,Male,48,14,1,C2,S3,"['P12', 'P16']",['P10']
CC317327,Male,36,11,0,C2,S3,['P13'],['P9']
CC223829,Male,25,17,0,C2,S2,"['P13', 'P19', 'P21']","['P6', 'P8', 'P10']"
CC394050,Male,26,10,1,C2,S3,['P13'],['P00']
CC297324,Male,35,12,0,C2,S3,"['P12', 'P13']","['P8', 'P10']"
CC319992,Male,28,14,0,C1,S3,['P2'],['P00']
CC364634,Male,33,17,0,C1,S3,['P21'],['P16']
CC305335,Male,25,10,0,C2,S2,"['P13', 'P21']",['P6']
CC330282,Female,29,13,0,C2,S2,['P11'],['P00']
CC288671,Female,29,12,0,C1,S2,['P16'],['P8']
CC237996,Female,42,17,0,C2,S2,['P16'],['P8']
CC370774,Male,38,16,0,C1,S2,"['P16', 'P17']",['P12']
CC276570,Male,52,14,0,C2,S3,"['P10', 'P12', 'P13']","['P8', 'P9']"
CC223533,Male,50,32,0,C2,S3,['P00'],['P6']
CC293663,Male,49,12,0,C1,S1,"['P10', 'P13']",['P6']
CC306967,Female,28,10,0,C2,S3,['P16'],['P6']
CC212569,Male,26,26,1,C1,S3,"['P13', 'P17', 'P20', 'P21']","['P1', 'P4', 'P8', 'P12']"
CC386332,Male,46,12,0,C1,S2,['P17'],['P16']
CC314765,Female,36,25,1,C2,S2,"['P12', 'P16', 'P19']","['P1', 'P9']"
CC317352,Male,36,12,0,C1,S1,"['P9', 'P13']",['P5']
CC298343,Female,53,11,1,C1,S3,"['P8', 'P16', 'P20']","['P6', 'P7']"
CC267443,Male,30,14,0,C1,S2,"['P12', 'P13']","['P8', 'P10']"
CC303342,Male,33,50,0,C1,S3,"['P7', 'P13']",['P6']
CC397409,Male,28,45,0,C2,S2,['P13'],['P00']
CC389828,Female,44,11,1,C2,S1,['P16'],['P4']
CC348080,Male,35,15,0,C1,S3,['P11'],['P00']
CC357299,Female,41,31,0,C1,S1,['P20'],['P13']
CC261144,Male,54,15,1,C2,S2,"['P8', 'P16']",['P7']
CC240650,Female,37,22,0,C2,S2,"['P17', 'P20', 'P21']","['P8', 'P12']"
CC289852,Male,35,17,0,C1,S3,"['P11', 'P12', 'P17', 'P21']","['P4', 'P5', 'P8', 'P10']"
CC212986,Female,43,19,1,C2,S3,"['P12', 'P13', 'P17']","['P6', 'P8']"
CC265133,Male,40,16,0,C1,S2,"['P12', 'P13', 'P17', 'P18']","['P6', 'P7', 'P8']"
CC259191,Female,54,15,0,C1,S3,['P13'],['P6']
CC275776,Male,46,13,0,C1,S2,"['P12', 'P13']","['P4', 'P8']"
CC388787,Male,37,18,0,C2,S2,['P21'],['P13']
CC288937,Female,28,14,1,C1,S3,['P13'],['P6']
CC312238,Male,37,15,0,C2,S1,['P13'],['P9']
CC303809,Male,30,10,0,C2,S2,['P16'],['P6']
CC288817,Male,53,50,1,C1,S2,['P13'],['P6']
CC319597,Male,38,15,0,C1,S2,"['P11', 'P12']","['P1', 'P10']"
CC347368,Female,58,15,0,C1,S1,['P2'],['P00']
CC350935,Male,52,15,0,C2,S3,['P11'],['P00']
CC384953,Female,27,12,0,C2,S2,['P17'],['P16']
CC223976,Male,30,24,0,C1,S1,['P13'],['P8']
CC391267,Female,41,10,0,C2,S3,['P16'],['P4']
CC393194,Male,49,41,0,C2,S2,['P13'],['P00']
CC222804,Male,25,26,0,C2,S2,"['P12', 'P13', 'P17']","['P7', 'P8']"
CC359894,Male,57,18,0,C2,S3,"['P16', 'P20']",['P12']
CC332675,Male,50,17,0,C1,S3,"['P11', 'P21']",['P5']
CC256859,Male,26,15,1,C2,S1,"['P8', 'P16']",['P1']
CC378639,Male,53,13,0,C1,S3,"['P13', 'P19']",['P12']
CC386772,Male,48,12,0,C2,S2,['P17'],['P16']
CC374755,Male,52,15,0,C2,S1,['P16'],['P12']
CC274427,Male,31,24,1,C1,S1,"['P9', 'P16']","['P1', 'P8']"
CC370409,Male,46,15,1,C1,S3,"['P12', 'P16', 'P21']","['P4', 'P10']"
CC249007,Female,36,15,0,C2,S2,"['P16', 'P17']","['P8', 'P12']"
CC237396,Female,44,37,0,C2,S3,"['P12', 'P13', 'P17']","['P4', 'P8', 'P10']"
CC207657,Male,25,15,0,C1,S1,"['P12', 'P13']","['P3', 'P10']"
CC314416,Male,40,13,0,C1,S3,"['P13', 'P19']","['P9', 'P12']"
CC361381,Female,29,18,0,C2,S3,"['P13', 'P21']",['P10']
CC299309,Female,40,11,0,C2,S1,"['P9', 'P13']",['P7']
CC371731,Male,53,16,0,C1,S2,"['P16', 'P17']",['P12']
CC387994,Female,57,17,0,C1,S3,['P17'],['P13']
CC374525,Female,31,15,0,C1,S3,"['P16', 'P21']",['P12']
CC385567,Male,28,12,1,C1,S1,['P17'],['P16']
CC391334,Male,42,21,0,C1,S2,['P13'],['P4']
CC263124,Male,33,26,1,C1,S3,"['P13', 'P17', 'P21']","['P8', 'P10', 'P12']"
CC205310,Male,52,16,1,C1,S2,"['P10', 'P12', 'P13']","['P3', 'P4']"
CC364274,Female,32,17,0,C1,S2,"['P16', 'P21']",['P12']
CC374345,Male,44,14,1,C1,S2,"['P13', 'P21']",['P12']
CC243048,Male,56,41,0,C2,S1,['P13'],['P6']
CC223810,Female,55,23,1,C1,S3,"['P13', 'P17', 'P20', 'P21']","['P1', 'P8', 'P12']"
CC379461,Male,34,13,0,C2,S2,"['P16', 'P21']",['P12']
CC206996,Female,26,16,0,C1,S1,"['P8', 'P13']",['P3']
CC388900,Female,50,11,0,C2,S1,['P16'],['P10']
CC287410,Female,52,12,0,C2,S3,['P16'],['P8']
CC296453,Female,55,11,0,C2,S3,"['P7', 'P16']",['P6']
CC207079,Male,49,17,1,C2,S2,"['P11', 'P12']","['P3', 'P8']"
CC348616,Male,46,15,0,C1,S3,['P11'],['P00']
CC387363,Female,29,12,0,C2,S2,['P17'],['P16']
CC344483,Female,32,15,0,C1,S3,['P2'],['P00']
CC341184,Female,44,17,0,C2,S3,['P11'],['P00']
CC204809,Male,28,29,0,C2,S3,"['P12', 'P13', 'P21']","['P3', 'P6', 'P8']"
CC387037,Female,27,12,0,C1,S2,['P17'],['P16']
CC204983,Male,30,17,0,C1,S2,['P13'],['P3']
CC316036,Male,51,27,1,C2,S3,['P16'],['P9']
